0,970.399999999999
1,519.9999999999997
2,2374.4000000000037
3,2697.400000000003
4,992.1999999999988
5,1942.999999999997
6,1304.600000000001
7,897.5999999999997
8,4376.800000000001
9,1028.799999999999
10,377.3999999999997
11,1120.9999999999995
12,705.0000000000003
13,2269.7999999999997
14,1978.200000000001
15,988.3999999999988
16,2192.800000000002
17,566.1999999999995
18,1988.599999999998
19,1642.200000000001
20,2155.7999999999975
21,2350.8
22,981.9999999999989
23,1630.9999999999986
24,1198.6
25,1769.5999999999983
26,2518.6000000000013
27,5117.000000000013
28,1033.3999999999987
29,3776.400000000003
30,900.999999999999
31,1093.199999999999
32,1928.1999999999973
33,580.6000000000001
34,843.7999999999992
35,3883.0
36,3718.4000000000015
37,1601.9999999999986
38,2215.5999999999985
39,4760.800000000004
40,1974.199999999997
41,2301.199999999999
42,2448.6000000000004
43,1303.000000000001
44,1605.399999999998
45,2327.6
46,1379.4000000000008
47,1799.5999999999992
48,584.8
49,1722.5999999999985
50,2121.1999999999985
51,1235.3999999999999
52,3397.000000000007
53,1211.6000000000006
54,2902.8000000000043
55,2521.200000000001
56,944.199999999999
57,2487.2000000000016
58,1263.0000000000002
59,2135.799999999998
60,2209.599999999999
61,6730.200000000026
62,1669.999999999999
63,1333.0000000000005
64,920.599999999999
65,931.5999999999989
66,2483.000000000002
67,1539.400000000002
68,4231.199999999998
69,2538.6000000000004
70,2822.6000000000035
71,1871.7999999999984
72,2330.3999999999987
73,1031.9999999999989
74,1287.0000000000005
75,1666.199999999999
76,1363.200000000001
77,2181.400000000001
78,2540.200000000002
79,232.79999999999984
80,677.0000000000003
81,2106.6000000000017
82,2234.5999999999995
83,1857.4
84,487.19999999999976
85,1824.999999999998
86,2126.1999999999985
87,900.1999999999995
88,1955.5999999999974
89,5803.200000000016
90,1146.600000000001
91,2329.600000000001
92,1100.9999999999993
93,2466.4000000000015
94,386.99999999999966
95,2004.1999999999982
96,2975.800000000008
97,899.1999999999989
98,2431.0000000000023
99,1914.4000000000005
100,2430.2000000000044
101,1362.000000000001
102,1027.399999999999
103,4307.0
104,1186.0000000000002
105,1457.7999999999995
106,1550.8000000000022
107,1154.0
108,1453.800000000001
109,1127.5999999999995
110,937.399999999999
111,348.99999999999966
112,2108.9999999999977
113,1421.8000000000015
114,2345.0000000000005
115,887.8000000000001
116,3913.000000000003
117,1257.6000000000013
118,2686.000000000003
119,1344.2
120,912.1999999999989
121,579.9999999999998
122,1430.2000000000012
123,1088.6000000000004
124,2153.6000000000004
125,1010.999999999999
126,2211.8000000000015
127,2625.600000000003
128,860.1999999999995
129,756.3999999999992
130,557.7999999999998
131,423.79999999999967
132,3982.400000000006
133,286.19999999999976
134,2260.199999999999
135,1014.3999999999993
136,986.9999999999994
137,3136.600000000008
138,2263.000000000002
139,1778.9999999999984
140,1080.1999999999991
141,2933.4000000000055
142,4975.600000000008
143,874.799999999999
144,6009.200000000017
145,1606.6000000000026
146,4203.200000000003
147,1122.1999999999996
148,1341.800000000001
149,1084.7999999999995
150,1925.1999999999985
151,1868.5999999999983
152,1841.1999999999978
153,4187.400000000009
154,3120.0000000000064
155,4419.800000000004
156,1307.4000000000008
157,1675.7999999999997
158,7372.400000000034
159,2556.000000000002
160,689.5999999999993
161,4139.000000000009
162,2156.2000000000007
163,2880.6000000000054
164,494.9999999999996
165,1144.3999999999999
166,1217.0000000000014
167,994.9999999999989
168,2467.2000000000025
169,1195.8000000000006
170,788.9999999999994
171,562.5999999999998
172,1623.6000000000029
173,1756.9999999999977
174,1761.999999999999
175,2563.6000000000045
176,2518.600000000002
177,548.9999999999998
178,925.9999999999991
179,3487.2000000000085
180,2738.8000000000034
181,1160.6
182,1864.3999999999976
183,1904.6000000000022
184,1229.0000000000002
185,1748.200000000003
186,1233.4000000000005
187,2645.4000000000046
188,1030.199999999999
189,2042.599999999998
190,2882.800000000004
191,423.5999999999996
192,2216.4000000000005
193,813.6000000000001
194,1231.8000000000004
195,1605.2000000000028
196,2059.799999999997
197,1167.5999999999997
198,948.399999999999
199,598.6
200,2501.8000000000025
201,2226.7999999999993
202,1977.3999999999978
203,1327.2000000000023
204,2614.200000000001
205,1556.1999999999996
206,2009.3999999999999
207,1001.3999999999987
208,1983.8000000000004
209,787.7999999999992
210,568.5999999999996
211,1797.9999999999975
212,1575.6000000000024
213,2185.8000000000015
214,1771.799999999998
215,2967.600000000006
216,1631.2000000000007
217,2651.2000000000053
218,1342.000000000001
219,719.3999999999993
220,1055.8000000000004
221,6772.800000000028
222,3777.399999999998
223,772.6000000000006
224,2125.5999999999985
225,2402.600000000001
226,684.9999999999994
227,2491.200000000007
228,2198.400000000001
229,2296.199999999999
230,2467.000000000002
231,2169.799999999999
232,1669.9999999999986
233,512.1999999999996
234,1814.199999999998
235,902.199999999999
236,357.59999999999974
237,2017.6000000000013
238,926.1999999999989
239,2768.4000000000065
240,932.5999999999996
241,1771.5999999999988
242,1005.599999999999
243,2736.0000000000027
244,538.7999999999997
245,1048.7999999999995
246,1007.399999999999
247,1138.9999999999998
248,2110.999999999998
249,2325.399999999999
250,964.1999999999988
251,956.9999999999989
252,1296.4000000000012
253,2367.0000000000005
254,2803.800000000004
255,384.9999999999997
256,1466.800000000002
257,4492.20000000001
258,2549.200000000007
259,463.1999999999996
260,1551.6000000000038
261,4775.6000000000095
262,476.3999999999995
263,1127.3999999999996
264,1177.7999999999997
265,1641.0000000000023
266,2467.8000000000006
267,2252.9999999999995
268,1575.800000000002
269,2927.4000000000033
270,840.7999999999994
271,866.9999999999991
272,1091.1999999999994
273,2922.200000000005
274,4259.600000000001
275,1346.200000000001
276,957.599999999999
277,5080.00000000001
278,2063.199999999998
279,2929.800000000009
280,3815.800000000011
281,501.3999999999996
282,536.1999999999997
283,1413.4000000000024
284,2996.4000000000087
285,2800.600000000004
286,5397.800000000026
287,2084.6000000000013
288,2371.2000000000003
289,794.6000000000006
290,874.9999999999991
291,780.1999999999991
292,900.1999999999994
293,4506.600000000014
294,1612.0000000000027
295,2083.3999999999974
296,1200.8000000000002
297,866.199999999999
298,3442.800000000014
299,2916.4000000000037
300,955.3999999999992
301,2631.400000000002
302,1439.8000000000018
303,1110.5999999999995
304,1791.400000000001
305,615.9999999999995
306,4873.600000000007
307,3081.400000000006
308,2789.800000000003
309,2380.2000000000016
310,1180.6000000000004
311,1601.0000000000014
312,1661.9999999999984
313,2140.2000000000003
314,1146.6
315,1277.4000000000017
316,936.1999999999991
317,1609.4000000000017
318,1065.5999999999992
319,365.59999999999974
320,2330.0000000000005
321,6023.000000000024
322,5360.8000000000175
323,2431.400000000001
324,1283.8000000000006
325,1019.1999999999987
326,469.9999999999998
327,1949.199999999997
328,867.3999999999997
329,1210.6000000000001
330,514.9999999999995
331,667.0000000000003
332,4490.000000000004
333,1061.1999999999994
334,3952.8000000000034
335,1190.2000000000007
336,981.999999999999
337,3620.2000000000103
338,2744.6000000000035
339,3295.0000000000077
340,1451.0000000000011
341,5176.200000000009
342,2330.9999999999995
343,1132.2000000000003
344,2551.8000000000025
345,831.7999999999992
346,2174.9999999999986
347,1005.7999999999988
348,1588.6000000000026
349,796.6
350,1941.7999999999981
351,863.1999999999991
352,4373.200000000004
353,2030.7999999999972
354,437.5999999999997
355,6778.800000000028
356,3896.800000000012
